"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","2","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetActiveOrder","canGetActiveOrder()",""
"passed","Mon Mar 14 20:54:00 GMT 2022","Mon Mar 14 20:54:00 GMT 2022","53","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc","itShouldFindOrdersByOwnerAndNotActiveAndSortedByCreatedDesc()",""
"passed","Mon Mar 14 20:54:06 GMT 2022","Mon Mar 14 20:54:06 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canTakeLastBeverage","canTakeLastBeverage()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","2","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_beverageVolume","addBeverageThrowsEntityNotFoundException_beverageVolume()",""
"passed","Mon Mar 14 20:54:00 GMT 2022","Mon Mar 14 20:54:00 GMT 2022","19","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","","com.sbt.pprb.qa.test_task.repository.UsersRepositoryTest","itShouldNotFindUserByUsername","itShouldNotFindUserByUsername()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","53","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","canPassBeveragesToStatus","canPassBeveragesToStatus()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","2","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsEntityNotFoundException_order","addBalanceThrowsEntityNotFoundException_order()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","2","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canDeleteOrder","canDeleteOrder()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","40","","com.sbt.pprb.qa.test_task.service.UserServiceTest","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canGetUserByUsername","canGetUserByUsername()",""
"passed","Mon Mar 14 20:54:00 GMT 2022","Mon Mar 14 20:54:00 GMT 2022","44","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc","itShouldNotFindBeveragesByNotExistingOrderIdSortedByCreationDateAsc()",""
"passed","Mon Mar 14 20:54:06 GMT 2022","Mon Mar 14 20:54:06 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsEntityNotFoundException_order","addBeverageThrowsEntityNotFoundException_order()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","125","","com.sbt.pprb.qa.test_task.service.UserServiceTest","","com.sbt.pprb.qa.test_task.service.UserServiceTest","canCreateUser","canCreateUser()",""
"passed","Mon Mar 14 20:54:00 GMT 2022","Mon Mar 14 20:54:00 GMT 2022","124","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","","com.sbt.pprb.qa.test_task.repository.OrderBeveragesRepositoryTest","itShouldFindBeveragesByExistingOrderIdUnsorted","itShouldFindBeveragesByExistingOrderIdUnsorted()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","110","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetAppInfo","canGetAppInfo()",""
"passed","Mon Mar 14 20:54:00 GMT 2022","Mon Mar 14 20:54:00 GMT 2022","17","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","","com.sbt.pprb.qa.test_task.repository.OrdersRepositoryTest","itShouldDeleteActiveOrderByOwner","itShouldDeleteActiveOrderByOwner()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","3","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","cantDeleteFinishedOrders","cantDeleteFinishedOrders()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","","com.sbt.pprb.qa.test_task.service.BeverageServiceTest","canAddVolume","canAddVolume()",""
"skipped","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","","com.sbt.pprb.qa.test_task.service.OrderProcessingServiceTest","throwsExceptionWhenRunJob","throwsExceptionWhenRunJob()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","getOrderThrowsEntityNotFoundException","getOrderThrowsEntityNotFoundException()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","","com.sbt.pprb.qa.test_task.service.ApplicationInfoServiceTest","canGetRestConfig","canGetRestConfig()",""
"passed","Mon Mar 14 20:54:06 GMT 2022","Mon Mar 14 20:54:06 GMT 2022","2","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canSubmitOrder","canSubmitOrder()",""
"passed","Mon Mar 14 20:54:06 GMT 2022","Mon Mar 14 20:54:06 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canAddBalanceAndChangeAmountOf10To500","canAddBalanceAndChangeAmountOf10To500()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","2","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBeverageThrowsBeverageCantBeSelectedException","addBeverageThrowsBeverageCantBeSelectedException()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","addBalanceThrowsFakeCoinException","addBalanceThrowsFakeCoinException()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","8","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","","com.sbt.pprb.qa.test_task.VendingMachineApplicationTests","contextLoads","contextLoads()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:06 GMT 2022","2","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetOrder","canGetOrder()",""
"passed","Mon Mar 14 20:53:59 GMT 2022","Mon Mar 14 20:54:00 GMT 2022","230","","com.sbt.pprb.qa.test_task.repository.BeveragesRepositoryTest","","com.sbt.pprb.qa.test_task.repository.BeveragesRepositoryTest","itShouldUpdateBeverageAvailableVolume","itShouldUpdateBeverageAvailableVolume()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canProcessBeverage","canProcessBeverage()",""
"passed","Mon Mar 14 20:54:05 GMT 2022","Mon Mar 14 20:54:05 GMT 2022","1","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","","com.sbt.pprb.qa.test_task.service.OrderServiceTest","canGetFinishedOrders","canGetFinishedOrders()",""
